Protein	ACTB_1	ACTB_2	ACTB_3	CTNNA1_1	CTNNA1_2	CTNNA1_3	EGFP_1	EGFP_2	EGFP_3	Empty_1	Empty_2	Empty_3	KRT8_1	KRT8_2	KRT8_3	LMNA_1	LMNA_2	LMNA_3	MAPRE3_1	MAPRE3_2	MAPRE3_3	NminiTurbo_1	NminiTurbo_2	NminiTurbo_3
UGDH	7254.23	3180.12	8721.23	1434.07	4669.12	2317.08	8489.21	7944.2	9648.27	1229.04	3219.12	1770.06	6854.18	4924.14	11518.4	7756.21	8128.32	3932.11	2287.08	7176.23	3074.1	0	2129.07	2485.07
UGGT1	7404.25	5777.2	9180.28	0	0	0	1786.09	0	0	0	0	0	0	1251.06	0	1823.05	3335.11	0	0	0	0	0	0	0
UGGT2	0	0	0	0	0	0	0	0	0	0	0	0	0	9904.29	0	0	0	0	0	1573.06	0	0	0	0
UGT3A1	1650.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3042.07	169712	0	0	0	0	0	0	0
UHRF1	6286.19	4923.14	8240.24	2300.07	2915.08	3055.1	7082.19	8942.27	12473.3	3119.08	3024.09	0	3551.11	4628.13	5895.16	5786.15	7519.21	5954.18	2349.07	1800.05	2836.08	1182.03	2513.07	3866.11
UHRF2	3192.09	0	0	702.018	0	0	5152.16	6484.2	0	0	1700.04	0	0	0	0	0	7383.22	3266.09	0	1389.04	2269.07	0	0	0
UIMC1	0	0	0	0	0	0	9355.33	8027.29	10003.3	0	0	0	2087.08	0	0	8059.28	13161.5	7231.26	0	0	0	0	0	0
ULK1	4873.15	2470.07	2853.08	0	0	0	3664.09	3535.1	5969.16	0	0	0	5968.18	5350.17	7395.21	0	0	0	1835.06	0	1246.03	0	0	0
ULK3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2210.05	0	0	0	0	0
UMOD	0	12820.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UMPS	5218.17	5038.14	5562.16	5129.13	3535.09	2404.06	6878.22	5808.18	4758.15	2586.09	4301.11	3053.08	9170.33	10874.3	12803.4	4736.14	4102.13	4067.11	723.022	3247.08	0	0	0	0
UNC13A	0	0	0	0	0	0	0	0	13264.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC13B	6628.17	5781.22	10028.3	2483.08	1264.03	1357.03	8717.32	10721.4	14927.4	0	0	0	11673.3	10494.2	16514.4	2413.06	4923.13	2513.07	3022.07	2938.07	2837.07	0	0	0
UNC13D	5295.23	17798.4	6564.21	0	0	0	6379.24	9060.32	10817.4	0	0	0	7455.24	6830.29	7930.35	0	0	0	0	12217.3	2477.08	0	0	0
UNC45A	40379.1	35605.1	45455.3	6941.19	8884.26	7533.22	37505	37422.2	39381.7	963.038	0	2310.09	66813.8	71060.9	81202.4	13848.4	18021.5	10277.3	17464.5	15869.5	14986.4	0	2647.07	2555.07
UNC45B	0	11725.3	0	0	0	0	12536.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3465.1	0	0	0	0	0	0	0
UNC5C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1275.04	0	0	0	0
UNC5D	10762.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC80	0	0	0	0	0	0	0	26423.9	0	0	0	0	0	0	0	0	0	0	0	0	2277.09	0	0	0
UNC93B1	982.034	1081.04	1742.08	6546.2	7410.22	3391.1	6654.21	1806.06	7585.24	872.032	1595.07	6045.18	11532.3	7974.24	9173.27	6824.22	11241.4	7144.22	4144.12	0	5384.16	0	1409.05	1885.06
UNG	0	0	8210.28	0	0	2223.06	40147	35004.8	42608.2	0	0	0	787.024	12694.3	20512.5	48946.3	64185.6	42176.2	0	6042.14	2802.1	0	0	0
UNK	4178.12	7054.19	7270.25	0	2390.11	0	8523.31	10471.3	12371.5	0	0	0	6834.27	9056.27	15879.4	0	0	0	1994.08	0	0	0	0	0
UNKL	0	0	0	0	0	0	2485.09	2288.09	0	0	0	0	6735.26	6618.22	9549.38	0	0	0	0	0	0	0	0	0
UPF1	85251.1	87324.6	107702	21829.6	26283.7	25401.8	172665	140461	185734	1617.07	0	0	110730	98003.5	132986	11628.3	22612.7	12722.3	81685.5	77882.4	77474.3	5196.12	4875.14	6891.18
UPF2	10555.3	7952.22	16113.4	0	0	0	12133.3	9922.28	24001.7	0	0	0	8877.27	17361.5	20056.5	2536.07	0	0	6716.19	7072.2	7358.21	0	0	0
UPF3B	11055.3	9738.28	12973.4	3367.1	2492.07	4256.11	16958.5	19444.6	26226.8	1614.04	0	0	8433.24	9351.27	15793.5	6943.19	12074.3	5847.17	9432.27	7953.2	10600.3	0	0	0
UPRT	1114.04	1419.04	0	0	0	0	3643.14	4323.17	5781.22	0	0	0	0	0	3850.16	0	0	0	0	0	0	0	0	0
UQCC1	0	0	0	0	0	0	0	0	3365.1	0	0	0	2654.09	1578.04	3550.09	0	0	0	0	0	0	0	0	0
UQCRC1	27661.7	18008.4	40157.1	18622.4	19161.5	10348.3	17726.4	43966.2	26497	11183.4	39362	23116.6	20669.5	13379.4	25263.6	30757.7	28948.7	11529.3	11405.3	12563.3	13215.3	11765.3	26972.6	12952.3
UQCRC2	4106.1	4611.12	6299.17	3463.08	2791.07	1837.04	4814.13	7814.2	8960.22	2143.05	3408.09	3217.09	7580.21	6936.17	9612.29	4579.12	10302.3	3094.08	5477.17	3994.12	2905.07	2555.06	3214.08	1320.06
UQCRFS1;UQCRFS1P1	16801.5	12291.4	0	4673.16	21225.6	12531.4	0	24370.8	27837.9	17113.4	25492.8	22333.6	16756.5	0	0	3866.13	26076.9	13342.4	4094.16	1613.05	14322.4	15977.5	4269.17	21258.6
URB1	6418.19	6272.21	10133.3	873.026	0	0	15050.5	28449.8	36552.1	0	213.01	0	12651.4	12093.4	18905.5	13807.4	16255.4	7378.18	5561.16	4917.15	5463.16	0	0	0
URB2	4922.13	4318.11	728.026	0	0	0	8618.21	8670.21	13296.5	0	0	0	9493.26	34863	17063.5	4414.14	6422.18	3201.11	3227.09	2215.05	2058.05	0	0	0
URGCP	0	1967.05	6503.22	0	0	0	4329.11	4631.13	6395.17	0	0	0	3053.09	5862.19	8431.22	0	0	0	0	0	0	0	0	0
URI1	1880.05	0	5958.22	0	0	0	4565.14	6061.23	7470.29	0	0	0	0	4525.17	5904.21	0	0	0	0	1231.03	1612.05	0	0	7816.19
URM1	12147.5	8915.34	16829.6	0	0	0	16238.5	16612.6	17332.6	0	0	0	19655.8	20647.7	32812.2	7960.29	17317.6	6634.27	0	0	0	0	0	0
UROC1	0	0	11889.5	0	0	0	0	1867.07	0	0	0	0	0	1939.08	0	0	0	0	0	0	0	0	0	0
USE1	11991.3	9627.26	9007.23	0	0	0	15287.4	14564.4	17912.5	0	0	0	10257.3	10090.3	4289.18	25461.7	33432.9	21790.6	0	0	0	0	0	0
USO1	16952.4	21397.5	22835.8	4569.11	3126.07	3304.1	25748.7	30843	46077.4	0	0	0	39967.5	28809.8	55679.6	6319.16	9703.24	7707.19	5981.14	10684.3	6490.19	0	0	0
USP1	6719.18	0	465.013	0	0	0	27168.9	19738.5	26253.8	0	0	0	3597.1	5086.13	4953.13	18029.5	23878.6	14610.4	1736.05	1471.04	2546.07	0	0	0
USP10	16791.6	14477.5	28011.1	4490.17	5641.19	4250.12	35738.5	32183.2	48176	0	0	0	20270.8	18852.7	27704.1	6509.18	13480.5	6724.25	11321.4	12264.5	11447.4	0	0	0
USP11	7181.22	6801.21	7770.24	1413.04	0	0	9351.27	14762.4	10385.3	0	0	0	11322.3	11284.4	13832.4	5900.19	6100.17	4309.12	973.038	2446.07	0	0	0	0
USP12;USP46	1823.05	0	2637.06	0	0	0	0	0	0	0	0	0	2391.05	0	0	0	0	0	0	0	0	0	0	0
USP13	0	0	0	0	0	0	714.032	1491.05	8633.28	0	0	0	0	821.034	3198.12	0	1683.06	0	0	0	0	0	0	0
USP14	11346.4	7759.26	12840.4	2696.08	2680.09	2144.07	4298.14	18158.6	19589.7	0	1880.07	0	10717.4	13352.5	13977.5	4591.15	6285.22	4203.13	3424.12	4505.14	1992.07	0	1719.06	0
USP15	27207.7	24244.6	36007.9	6167.18	6863.19	6104.21	32935.9	29936.8	41623.1	943.038	3712.1	0	40314.1	41051.1	60153.6	26289.8	38420.2	20899.6	8985.25	9258.25	12514.4	0	2484.06	4442.12
USP16	7194.32	3006.1	12053.5	4708.12	712.02	3750.1	31434.8	10706.4	15841.7	0	0	0	3643.11	9062.34	8814.35	0	0	0	8610.21	5068.21	1208.04	0	0	0
USP18	0	0	0	0	0	0	0	2100.1	0	0	0	0	0	0	0	0	0	0	0	1202.06	0	0	0	0
USP19	9495.29	6548.17	8518.23	4287.12	1134.03	718.018	14475.5	8618.24	21834.8	0	0	0	15992.6	14909.4	17252.5	9379.25	24677	7371.2	5568.15	3748.1	2180.06	0	0	0
USP20	5042.13	4526.12	6710.15	0	0	0	0	6899.17	11546.4	0	0	0	4857.13	5162.12	0	0	4161.12	0	2463.05	0	2216.06	0	0	0
USP21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1209.03	0	0	0
USP22	3976.12	5342.17	7844.25	0	0	0	14678.5	17719.5	22624.7	0	0	0	3778.11	6849.2	6904.19	18821.5	15544.5	17420.5	2446.07	1944.06	3483.1	0	0	0
USP24	11264.4	17742.6	21805.7	0	0	1266.04	22011.8	15521.6	14582.4	0	0	0	38948.3	14707.5	24387.9	17945.4	21278.6	11404.4	5762.17	6559.14	9471.23	0	0	0
USP25	3438.09	1506.05	1410.04	0	0	0	3216.11	3268.14	24108.6	0	0	0	1049.05	16924.4	7424.19	0	0	0	0	0	0	0	0	0
USP26	0	0	15565.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP28	8540.24	6785.2	14637.5	0	0	0	19944.6	19899.6	29722.9	0	0	0	2074.08	3439.12	78393.1	10119.3	14692.5	12210.4	0	1124.04	0	0	0	0
USP29	0	0	0	0	0	0	0	0	0	0	0	0	0	3654.16	0	0	0	0	0	0	0	0	0	0
USP3	0	0	0	0	0	0	0	0	4449.13	0	0	0	0	0	0	0	3525.11	0	0	0	0	0	0	0
USP31	0	0	0	0	0	2745.07	0	0	0	0	0	0	0	0	0	0	0	0	1679.05	741.021	1861.06	0	0	0
USP32	5730.2	5399.18	7576.25	0	0	0	9005.3	9516.34	13710.5	0	0	0	8551.28	6088.18	10776.3	0	0	2798.12	1734.05	0	0	0	0	0
USP33	2896.09	558.016	4171.15	0	0	0	9777.25	5689.19	6690.23	0	0	0	2690.11	3675.15	5012.16	4676.15	7654.2	3143.07	0	0	0	0	0	0
USP34	7783.28	5528.17	11182.4	1681.07	889.024	1715.05	30950.1	34865.2	41895.5	0	0	0	15682.6	16345.5	25298.9	35486.1	48680.5	26552.7	4056.12	4008.12	3751.11	0	656.028	448.012
USP35	0	0	0	0	0	0	0	0	1190.04	0	0	0	0	0	0	5839.16	0	0	0	2575.09	0	0	0	0
USP36	3335.1	0	0	0	0	0	12572.5	14669.4	8833.25	0	0	0	4311.13	5334.14	1668.06	2557.08	5187.14	705.029	3810.11	7702.26	4434.14	0	0	0
USP37	0	0	0	0	0	0	4841.2	1310.05	3113.12	0	0	9199.46	0	0	0	1675.04	3676.16	1858.07	0	0	0	0	0	0
USP38	0	0	0	0	0	0	0	0	7790.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP4	6272.2	8137.22	8832.28	1161.04	2121.06	1694.04	13679.4	11627.3	11520.3	0	0	0	14647.4	15240.5	18967.6	4177.11	12152.4	7527.2	2273.06	1614.04	3067.08	0	0	0
USP40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2795.14	0	0	0	0	0	0	0	0	0
USP42	9181.31	9742.33	10683.4	0	0	0	39735.5	38886.4	46761.9	0	0	0	4049.14	4573.17	5062.2	16876.6	20930.7	13471.5	7518.28	6054.24	6001.23	0	0	0
USP45	0	0	0	0	0	0	0	374.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP47	15501.6	14360.6	19643.8	2733.09	3014.08	2729.06	94561.9	22097.9	127371	0	0	0	17112.7	16838.7	24100.1	2629.08	4987.21	1897.05	17513.6	5084.15	4585.12	0	0	920.033
USP48	2257.08	2054.08	2831.1	0	0	7195.17	28355.8	33989.9	40871	0	0	0	1949.07	37871.4	2694.1	15829.5	32748	12276.3	16474.4	18349.5	15757.4	14194.7	0	0
USP5	50700.3	47839.2	60532.9	35748	36676.9	19658.5	72760.1	86706.4	111378	23480.6	33114.9	30343.8	62087.9	52720.6	83861.4	55416.6	84254.1	53184.4	25976.7	22272.6	31366.8	21677.6	23942.6	27215.7
USP53	3937.12	3085.08	4256.13	0	0	0	3295.09	1723.06	0	0	0	0	0	0	5493.17	0	0	0	289.01	0	0	0	0	0
USP54	8179.28	5372.17	49715.6	1453.04	2804.09	1378.04	8160.28	6049.18	5961.18	0	0	0	46523.6	36348.2	62601.8	0	0	0	0	1242.04	3318.1	0	0	0
USP6NL	3952.16	3999.1	20006.5	0	0	0	7478.19	0	8467.32	0	0	0	5414.2	4694.18	6715.25	0	0	0	0	0	0	0	0	0
USP7	18244.5	14374.4	24655.7	4590.12	6254.17	3669.13	69984.5	64150.2	62795.1	0	0	0	20869.7	15681.6	27482.1	91724.2	120619	64413.3	9995.27	11970.3	9020.25	2767.08	0	2452.08
USP8	25898.7	23487.6	30083.8	2870.08	3254.09	2766.07	48025.4	30226.8	47108.2	0	0	0	28983.8	28966.8	41901.3	5177.13	9665.25	4524.12	9106.24	9174.24	10520.3	0	0	0
USP9X	12080.3	13235.4	19561.5	3158.1	4285.12	3346.09	23501.6	18694.7	28341.7	0	0	0	30535.8	36592	51217.4	16015.6	24055.9	11287.4	7480.19	7304.2	7943.21	0	0	0
USPL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506.018	1788.05	0	0	0	0	0	0	0
UTF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051.06	0	0	0	1296.06	0	0
UTP11	0	1592.04	2911.07	0	0	0	0	3179.09	2771.08	0	0	0	0	0	5592.15	3951.1	2448.07	8715.28	0	0	0	0	0	0
UTP14A	10217.3	10214.3	7535.23	3623.11	3993.11	2761.08	35187.2	33455.1	38615.2	0	0	0	3780.17	10005.3	7410.23	26416.8	37577	25771.7	13055.4	11173.3	13954.4	0	0	3761.1
UTP15	3474.1	2863.07	6702.19	1575.05	0	953.03	4011.11	816.03	7957.22	0	0	0	3822.1	4582.12	17841.7	0	0	4400.17	1994.06	2056.06	2189.06	0	0	0
UTP18	4605.15	0	5063.17	2913.07	0	0	7921.27	10255.3	26981.7	0	0	0	2380.1	0	7068.22	5486.2	9166.31	4533.16	0	2478.08	0	0	0	0
UTP20	9135.23	7325.16	10228.3	1496.04	0	1785.05	20561.5	24799.7	31941.8	0	0	0	10138.2	9121.24	4552.14	10008.3	13428.4	9798.25	3282.08	3335.08	2571.06	0	0	0
UTP25	0	0	2426.05	0	0	0	0	32514.2	4119.11	0	0	0	5714.2	0	6090.2	6235.2	6434.23	2900.1	0	0	3343.11	0	0	0
UTP3	0	0	0	0	0	0	2722.1	6684.22	3195.12	0	0	0	0	0	0	912.037	3432.11	920.032	0	0	0	0	0	0
UTP4	4945.17	3511.11	5866.21	0	0	1406.05	6226.21	6520.23	10088.4	0	0	1523.05	0	0	0	0	3452.13	2265.08	1536.05	2654.09	1784.06	0	0	0
UTP6	4010.12	625.024	4528.11	0	0	0	1497.06	6649.18	501.021	0	0	0	4278.11	10253.3	14577.4	10206.3	13636.4	6923.18	0	0	0	0	0	0
UTRN	21359.6	36361.9	26338.6	4709.13	7264.17	5315.14	21380.5	23947.6	24765.6	0	0	0	16847.4	18340.4	16865.4	0	5583.15	1532.05	5577.17	2608.07	4040.13	0	0	1530.06
UTY	13258.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UVRAG	0	8081.24	10185.3	0	0	0	10636.3	10402.3	10082.3	0	0	0	8068.25	20635.6	8909.28	0	0	0	5864.19	6193.19	39594.1	0	0	0
UVSSA	0	0	0	0	0	0	0	0	1966.09	0	0	0	0	0	0	4187.14	1607.04	1193.05	0	0	367.01	0	0	0
UXT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7179.25	0	0	0	0	0	0	0	0	0
VAC14	2637.07	4215.11	6946.19	0	1488.04	0	652.02	6345.18	7431.21	0	0	0	4198.13	4071.12	8334.24	0	0	0	404.015	0	0	0	0	0
VAMP3	0	1440.06	1225.05	0	611.023	0	3224.14	2265.1	2241.09	0	0	0	0	0	0	1181.05	0	0	0	0	0	0	0	0
VAMP7	9581.25	10436.2	18933.4	0	1675.04	0	6693.16	16795.4	22493.6	918.021	0	0	7082.18	11657.3	11681.3	4789.12	7579.19	3361.1	1316.03	1074.03	2537.07	0	0	0
VANGL1	0	0	0	0	0	0	0	0	2537.09	0	0	0	0	0	0	0	2416.09	0	0	0	0	0	0	0
VAPA	24294.7	25995.7	34171	7661.22	8228.21	4731.13	28101.2	36970	64397.7	4883.18	0	6487.17	25270.7	27227.7	30768.8	39546.1	62516.7	41767.2	7982.21	6881.19	12524.3	3114.13	7315.19	0
VAPB	15011.5	12438.4	18707.6	3776.12	4886.17	2960.1	19020.7	21886.6	23769.7	3106.09	0	3107.09	15858.6	13868.5	19599.7	29204.9	51341.7	23650.7	6438.17	6912.23	6203.15	2976.09	2961.09	3013.1
VARS1	21605.6	19792.6	23517.7	4287.11	5495.16	5899.16	33127.9	34953	45065.3	1865.06	2415.07	2213.07	17515.5	17761.5	26339.8	14436.4	6418.18	12978.4	10209.3	9333.25	10557.3	1206.04	2627.07	0
VASN	0	0	0	0	4837.19	5363.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VASP	36320.1	29716.8	48622.3	3594.1	5245.12	3938.11	15582.4	16278.5	19302.6	2997.08	1802.07	0	15916.4	12917.4	8239.31	9272.26	13126.4	1987.08	4951.12	3726.11	4652.13	0	982.028	2960.07
VAT1	9784.35	7459.26	16190.6	3008.11	4077.15	3414.12	16078.6	12686.4	16260.6	0	0	0	13818.5	10583.4	18332.7	3292.1	7620.31	0	4222.16	2645.1	4166.15	0	0	0
VAV2	3837.11	545.018	4435.12	0	756.021	0	2926.08	3425.15	5775.16	0	0	0	5407.16	2789.07	5343.19	0	0	0	0	0	1761.05	0	0	0
VBP1	45201.1	38466.1	56755.6	16756.5	16566.4	3902.12	32520.9	37145	51385.4	3814.12	16032.5	10795.3	38842.1	44755.2	52362.5	16069.5	25258.7	11448.3	18424.5	15348.4	21474.6	11346.3	3514.11	11709.3
VCAM1	0	0	0	0	0	0	0	2156.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCAN	0	0	34955.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCL	172634	189949	202058	32513.9	48563.3	51880.5	47807.5	49263.5	65664	0	2381.07	2471.08	30764.8	37787.1	50070.4	5340.14	6605.17	4575.12	10982.3	8116.25	13169.4	0	3254.09	0
VCP	33664.1	22500.6	34020.1	3220.13	0	4647.15	40217.2	19250.6	51669.4	0	0	13583.4	15448.5	7804.31	11261.4	10023.3	15876.5	6780.2	8934.24	6944.21	5471.16	0	0	0
VCPIP1	16764.6	14288.4	25940.7	1503.04	1140.03	0	20912.6	20208.6	27664.8	0	0	0	16685.5	18590.5	24297.7	5050.14	8889.27	3517.09	4750.14	3739.1	5208.15	0	0	0
VDAC1	14615.4	4770.15	6940.25	7449.19	5585.15	4900.11	47408.1	6107.21	29849.8	4256.1	2230.07	3877.13	17113.4	18069.5	11630.3	9581.22	17850.4	12194.3	7049.16	9878.23	16611.4	4371.11	4076.1	4747.11
VDAC2	154291	129743	188570	43565.4	48788.8	36857.1	117706	222877	231909	13441.4	31779.1	29037.9	200263	176035	233144	160257	212151	97053.9	85442.6	87733	89701.9	24842.8	23438.7	33919.9
VDAC3	72118.6	69649.6	92999.4	23127.7	24277.8	17723.6	64280.1	98517.5	110933	9989.35	15592.6	13393.5	88389	84099.2	95045.2	64528.2	100192	58491	35679.2	32080.1	29539	8393.31	10261.4	15742.6
VEZT	14093.4	9612.31	12994.3	0	0	0	5296.22	3346.15	5557.25	0	0	0	3774.18	3535.15	2615.12	0	1034.04	0	0	0	0	0	0	0
VGLL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9808.32	0	0	0	0	0	0	0	0	0
VGLL4	0	0	0	0	0	0	6505.19	2038.06	9564.29	0	0	0	0	0	0	6625.19	12788.4	1809.05	0	0	0	0	0	0
VIL1	0	0	3483.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIM	840561	738757	970540	106277	122725	120474	1241470	1290580	1460420	14429.4	18711.6	25886.8	4424860	4382270	4418920	90718.5	136718	87361.1	304594	301989	265844	39401.1	41511.2	44983.3
VIPAS39	5106.14	5088.19	4176.14	0	0	0	4308.11	5457.19	10617.3	0	0	0	7766.31	9658.37	11031.4	0	2245.07	0	711.026	604.024	0	0	0	0
VIRMA	2554.06	0	0	0	0	0	7311.2	8385.22	11412.3	0	0	0	3811.08	5639.15	7643.19	3259.09	4498.11	2069.06	0	0	0	0	0	0
VKORC1	0	0	0	0	0	0	0	0	0	0	0	0	11886.3	0	0	0	0	0	0	0	0	0	0	0
VKORC1L1	1307.04	0	0	0	0	0	1883.05	1808.05	3155.09	0	0	0	0	1319.03	1772.05	8282.23	12332.4	6513.17	587.016	0	0	0	0	0
VMA21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12466.3	14608.5	6711.23	0	0	0	0	0	0
VMO1	0	0	11867.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VNN1	0	2481.06	0	0	0	0	0	0	0	0	0	0	0	16713.6	0	0	0	0	0	0	0	0	0	0
VPS11	5298.15	4240.12	0	0	0	0	6506.2	4609.14	1018.03	0	0	0	17670.6	4726.13	6789.19	0	0	0	5550.24	0	0	0	0	0
VPS13A	8339.25	8506.25	10931.3	1667.04	0	2608.08	15003.4	16535.4	16154.5	0	0	0	14469.4	11132.3	15230.4	4848.11	11680.3	2723.07	4618.13	3611.09	2149.07	0	0	0
VPS13B	8972.23	6611.17	6625.23	0	0	0	7223.18	18370.4	34471.9	0	0	0	6980.24	6776.17	8282.21	0	0	0	2001.07	0	0	0	0	0
VPS13C	19709.7	16290.5	23091.7	2056.07	2764.08	2877.1	24389.7	25322.8	24843.8	0	0	0	27026.7	27757.9	38446.2	9633.26	10099.3	6028.17	8036.22	6706.18	6723.19	0	0	0
VPS13D	17599.4	5431.16	8057.19	0	0	0	8684.21	16252.5	13487.6	0	1862.09	0	8562.24	11734.3	13477.3	0	5516.13	0	3145.09	0	1521.05	0	0	0
VPS16	2409.1	1616.04	4070.15	0	0	0	293.01	4207.15	5821.22	7508.2	0	0	17818.6	5398.14	22114.7	0	0	2915.12	0	0	0	12710.3	0	0
VPS18	2595.1	2295.09	3212.12	0	0	0	2406.1	3954.16	7137.29	0	0	0	6429.21	5988.2	10817.3	0	0	0	0	0	0	0	0	0
VPS25	0	0	0	0	0	0	0	0	0	0	0	0	6477.15	0	0	0	0	0	0	0	0	0	0	0
VPS26A	10686.3	3127.11	15388.5	4063.12	0	0	0	7779.31	11405.4	3957.12	0	0	4315.1	25123.8	8787.34	17176.6	28413.9	18026.5	1747.07	939.024	0	0	0	0
VPS26B	0	0	23667.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS26C	3064.11	1943.07	3699.18	0	0	0	5749.3	18395.5	16175.4	0	0	0	3827.14	4750.26	5535.28	1453.05	3137.16	0	1354.06	0	462.016	1842.07	0	0
VPS28	0	3575.1	0	0	0	0	7893.21	0	0	0	0	0	0	0	8891.26	0	0	0	0	0	0	0	0	0
VPS29	7170.27	0	10365.4	2595.1	2270.08	0	8306.32	10192.4	10355.3	0	0	3348.11	12219.4	2044.06	13275.5	3074.08	0	0	2145.08	2714.11	2348.09	0	0	0
VPS33A	1682.05	2518.06	0	0	5151.13	0	5974.16	4134.11	9836.28	0	0	0	1513.06	7131.18	8502.24	0	0	7845.22	0	0	1841.05	0	0	0
VPS33B	13210.3	9394.24	16167.4	0	0	0	3872.16	15251.4	12768.3	0	0	0	7017.2	17136.4	10863.3	0	5326.14	512.023	0	0	559.022	0	0	0
VPS35	717.02	5277.13	7701.18	1124.03	0	871.023	9459.28	6131.15	7723.19	0	0	2532.11	4755.13	17842.9	4079.17	2597.06	4002.1	0	2353.06	0	3114.08	0	0	0
VPS35L	1791.07	3013.12	6643.17	0	0	0	6328.2	7055.23	6504.21	0	0	0	7957.26	7305.23	12053.3	5820.24	5394.15	0	904.034	4235.18	154.005	0	0	0
VPS37A	43979.3	35202.1	48324.5	5337.14	6028.19	4901.14	57717.6	52543.5	72610.3	0	0	0	51171.5	61855.7	76386.4	6205.19	10973.3	5551.16	11766.4	11229.3	13279.4	0	0	0
VPS37B	923.047	0	1958.09	0	0	0	0	0	2693.12	0	0	0	1031.05	0	1799.09	0	1177.05	0	0	0	0	0	0	0
VPS39	12307.3	6556.18	8184.33	0	486.013	0	23770.7	12191.3	27865.8	0	0	0	5836.22	5440.22	7495.29	0	564.017	1215.04	1896.07	3313.14	893.031	0	0	0
VPS41	0	0	0	0	0	0	0	748.019	1212.03	0	0	0	853.025	4445.15	439.011	0	0	0	0	0	0	0	0	0
VPS45	5043.13	4315.12	6441.17	0	0	0	5724.15	6826.19	22599.8	0	0	0	4391.13	6038.17	7903.22	649.03	3977.11	1690.05	1775.06	1024.03	2807.07	0	0	0
VPS4A	0	0	0	2859.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VPS4B	2633.09	4879.12	8193.2	0	0	0	5242.14	7784.18	8213.23	0	0	0	5384.14	4691.12	6182.16	2429.07	3591.09	0	0	2279.05	1341.03	0	0	0
VPS50	2736.1	2607.09	3954.17	0	0	0	4232.17	5405.23	10971.5	413.016	0	0	4532.17	6583.25	7016.25	0	0	0	1929.08	1253.04	1445.05	0	0	0
VPS51	3578.08	3765.12	7006.22	598.019	927.031	0	6969.22	6273.16	10762.3	0	0	0	29129.9	9232.33	22294.7	1222.04	1936.07	2067.07	1546.05	1189.04	1556.06	0	0	0
VPS52	3129.08	3213.08	0	0	633.016	0	5330.18	9019.33	15551.5	0	0	0	12412.4	12761.3	12381.3	2707.07	3778.13	2139.05	0	2151.07	0	0	0	0
VPS53	5952.13	4305.11	10006.2	0	0	0	5680.15	8200.19	11182.3	0	0	0	7371.18	8583.2	8192.17	0	2062.06	1508.03	0	2002.06	3117.07	0	0	0
VPS72	13655.5	0	3664.09	0	0	0	16024.6	21022.7	19691.7	0	0	0	0	0	0	6291.22	12159.4	2855.08	0	0	0	0	0	0
VPS8	7159.22	5278.16	8679.27	0	0	0	10735.3	10065.3	15768.5	0	0	0	9738.32	14192.6	11985.4	0	0	0	3046.09	3337.1	1337.04	0	0	0
VPS9D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5812.16	0	0	0	0	0	0	0
VRK1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	552.02	0	0	0	0	0	0
VRK2	0	0	0	0	0	0	2794.11	2905.1	5350.18	0	0	0	1784.06	0	0	29263.7	39987	19350.7	1483.06	0	0	0	0	0
