Protein	EIF4A2_1	EIF4A2_2	EIF4A2_3	MEPCE_1	MEPCE_2	MEPCE_3	GFP_1	GFP_2	GFP_3
GNG5	508.3065186	293.3235474	267.3312683	612.6938477	732.6601562	1014.885376	500.0411987	674.5617065	470.8616638
GNL3	752.3487549	581.2280273	615.4024658	1477.488281	1473.011841	1648.486328	516.6971436	556.8287354	377.0634766
GNL3L	5884.606445	6102.982422	5885.375	4797.597168	5161.872559	5586.754883	4518.756836	2939.391113	5235.816895
GPATCH1	3013.622559	3927.477539	4134.01123	4484.713867	4658.320312	4422.834473	5622.854492	5891.47998	6759.038086
GPATCH4	1606.082275	1111.63916	2074.445312	2656.289062	2657.503418	668.1748047	1770.318848	1467.299072	1787.014893
GPATCH8	534.840332	1310.638672	2000.904541	599.2085571	611.0993652	2335.521973	1645.610107	1694.08667	2220.868164
GPBP1	974.0481567	1028.404663	992.6647339	1331.628418	1636.433105	1594.775391	1140.845215	1079.984619	1374.745117
GPHN	1405.503296	1222.311279	1370.997925	2125.306152	2126.387939	2404.863281	1742.773682	1723.36145	2155.987305
GPN1	517.1049194	520.8077393	1314.469971	929.7747192	1023.303284	1145.330322	812.583374	1060.346191	1028.720947
GPS1	2313.275391	1927.996216	2291.703369	3187.696777	3045.480957	2645.690918	2639.464355	2811.694092	2722.915039
GPX1	1904.509521	2161.228516	2373.750732	3341.998291	3422.002686	3753.04541	3091.724365	2659.447998	2341.313721
GPX4	273.6091003	342.418457	491.1640015	661.7893677	744.1617432	929.8813477	756.5246582	1012.282288	751.7280273
GSPT2	596.800415	847.3988037	1094.766846	778.3320312	859.8634644	792.0939941	1201.296875	1104.349487	1418.578125
GTF2B	1197.815186	1268.851929	1568.907959	1552.097778	1772.702026	1414.733154	2063.5896	2006.87561	1461.401978
GTF2F1	6485.782227	5315.135742	5406.239258	5670.431641	6519.214844	6608.677734	5731.522461	4865.083008	4241.623535
GTF2F2	969.8134766	869.1499634	947.9981079	2181.798584	2265.320312	2398.237549	1804.353027	1598.097656	1451.966797
GTF2I	59484.19531	80640.82031	80919.27344	87811.52344	79276.09375	80094.78125	73643.33594	73285.41406	73511.73438
GTSE1	980.0721436	1174.286987	1166.15271	881.1899414	1040.477417	1020.380676	689.4428101	1099.628662	1655.662354
H1-10	2205.746094	3391.732422	3403.826172	3868.15918	3957.218506	4387.106445	1704.250732	1899.720947	1896.603271
H1-2	4598.04541	3967.635498	460.2938843	8745.464844	8842.305664	9702.563477	3757.038574	1270.934448	4158.375488
H1-4	27635.79492	27796.00781	31039.25195	49916.12891	49719.62109	52048.80078	22987.20117	23429.07031	22992.59375
H2AZ1	9085.085938	7858.574219	8802.051758	11093.38867	13266.3125	12562.53516	9247.751953	9114.220703	9136.193359
H2BC12	6911.253906	7333.739258	7535.859863	13309.94531	13583.19043	12948.52539	7998.993652	8473.273438	9406.78125
H4C1	7524.052734	6511.337402	7714.023438	11021.26074	11888.2373	10469.7041	12759.26953	12743.24609	10744.27051
HABP4	424.7042236	370.0964966	566.1339722	403.6044312	0	0	473.8083801	457.9035645	0
HACD3	3511.071777	3243.58252	3698.479248	6210.922852	5275.401367	5600.357422	3752.268066	3813.238525	3848.158203
HADHA	2080.120117	2307.64502	2204.289307	2976.770508	2552.491699	2558.600342	2568.297852	2685.807617	2700.633301
HADHB	2166.267334	2691.214844	2130.268066	2898.050049	2691.460938	2628.19873	2240.856934	4761.655273	2935.626953
HAS1	0	35173.31641	39619.56641	0	0	50474.84375	56002.30859	52645.74609	55868.74219
HAUS3	928.9207764	767.586731	756.8066406	1234.636963	1388.304321	1259.404297	1052.974731	802.8450317	1100.675049
HAX1	865.2935791	736.3468018	776.7149658	1089.332397	1088.930298	1062.397461	933.5424805	1016.991211	934.135498
HBA1	925.1356201	672.1829224	884.7286987	1721.227661	1742.383789	1765.612183	2181.172119	2302.365967	2296.218994
HBD	2415.016113	2200.604248	2077.413574	2367.0625	3008.754883	2943.421875	2690.884521	2918.598145	2949.348877
HCFC1	1221.317871	1084.627075	1116.542358	1376.924438	1380.282349	1207.042603	1235.468018	1597.005005	1273.410645
HDAC1	4112.749512	3541.053223	3957.009033	5517.287598	5337.75	5103.977539	4958.475098	4696.707031	5387.134277
HDAC2	1262.136841	1083.056763	1377.128052	1717.833252	1511.796143	1572.28186	1276.300781	1375.428101	1239.010742
HDGFL2	630.2457886	866.6264648	1050.15918	986.9290771	1406.802368	1375.618896	1642.190552	1582.105713	1559.631592
HECTD1	1284.499634	1214.467285	1422.183105	2455.329834	2981.634277	3128.827881	1668.934448	1775.984863	1562.842041
HEXIM1	704.9717407	773.4329834	964.9368896	10547.32422	10920.56348	11125.14844	875.4460449	1036.169312	949.8078003
HM13	632.210022	698.2514038	1016.659363	2112.188965	1774.643066	2144.066406	1167.506592	1454.25647	1516.426514
HMGA1	5488.34375	8041.175781	8868.710938	8230.637695	12045.6875	8635.160156	5762.029297	9270.283203	13693.0791
HMGB1	13710.80664	13530.34766	16406.74609	18125.83984	17946.44336	17888.67969	18632.18359	18116.03711	18651.13281
HMGB2	12282.45508	17805.76758	11677.6416	20586.70312	21779.68945	19633.85938	20244.46094	22193.41406	25115.3457
HMGB3	3780.795166	3980.421631	5670.563477	5367.17041	5276.934082	5051.323242	6782.575684	8207.325195	4329.179199
HMGN1	1356.465576	785.0540771	266.1772156	516.7545166	852.772522	559.6740723	1052.206909	3112.439453	565.7129517
HMGN2	12431.79492	10244.45801	9290.852539	9330.197266	8638.758789	5506.632324	9596.194336	9239.473633	11211.35547
HMGN4	1154.985596	1168.512085	998.1549072	839.8521729	1043.834839	432.0645752	1239.797119	703.973999	897.357605
HNRNPA0	10599.22168	10420.44238	12387.30078	6945.818848	11906.03125	8297.692383	9214.478516	8869.830078	8465.326172
HNRNPA1	16213.00488	16852.6543	20017.27539	17171.70117	18359.02539	18767.35352	13886.80664	13166.13086	14650.03809
HNRNPA1L3	1334.451904	1244.762085	1368.967651	1401.090332	1471.046021	1419.090576	877.9145508	954.574707	521.6340332
HNRNPA2B1	6446.419434	5951.054199	6122.729492	5989.049805	5814.329102	5639.920898	3615.706055	3119.293701	3030.266113
HNRNPA3	2747.198975	2917.692871	2849.45459	3094.94751	3074.124756	3128.250732	1427.487427	1215.318848	1608.56311
HNRNPAB	1073.921509	1131.523682	1017.114868	1556.877319	1530.317139	1614.67627	591.8031006	626.7166138	575.1848145
HNRNPC	1810.824341	1659.311646	2368.490479	888.6973877	929.9075928	971.9186401	711.5440063	477.2195435	608.4502563
HNRNPD	2442.556885	2849.532227	2989.441895	3964.101074	4367.573242	4262.981445	2698.596924	2817.853027	2426.781006
HNRNPF	1753.385742	1150.843262	5625.396484	1535.421387	1442.394531	1385.815796	1344.318726	1367.719116	1261.615845
HNRNPH1	3697.739502	4785.981934	4549.352539	4310.083008	4251.082031	4400.469727	4544.546875	3969.662354	4745.150391
HNRNPK	10586.7793	14883.51172	14431.19238	12648.13281	13636.22266	14154.14844	16064.28223	16571.35742	15558.93457
HNRNPL	643.2295532	779.7681885	882.482666	284.3785095	478.6077576	315.1278381	118.5863495	166.7432556	124.4363098
HNRNPM	13007.73145	14209.01367	15598.71289	19084.65625	17788.5625	17971.125	14585.66895	12382.89844	13680.99805
HNRNPR	9010.279297	10974.58984	11980.10742	19379.03516	19245.50781	19432.77344	14059.33691	5400.724609	15476.5459
HNRNPU	8410.874023	9386.966797	9548.192383	15879.62207	16581.48242	15981.52246	8323.462891	7911.688965	8763.702148
HNRNPUL1	1772.567871	2500.952148	1080.017334	11234.17188	10511.41309	10981.8418	2117.674316	944.4958496	1894.683594
HOMER2	482.9666138	526.2002563	820.4520264	704.4429932	1114.306396	749.8039551	404.6365356	603.6264648	970.5550537
HOOK1	349.7156677	465.8027344	406.6347656	568.317627	590.234375	584.0739746	507.7811279	684.9968262	510.3154297
HP	1771.712524	0	2995.900879	2008.241455	1735.633179	1905.57666	1866.349976	1440.857666	2277.662598
HPX	2557.691162	2844.184082	2881.582764	4280.698242	3209.312012	4498.22168	2716.001465	2815.196777	2734.821533
HSD17B10	2763.797363	3351.322754	3766.025391	3524.534668	3548.81543	3518.937988	3340.024902	3576.293945	3568.117188
HSD17B12	3139.433105	3437.466064	3388.624512	4735.847656	3836.585449	4515.354492	3869.062012	4086.952637	3715.618408
HSD17B4	1257.505371	1715.961304	1580.11792	1854.109863	2058.740479	1907.47583	2361.182129	2153.110596	2790.885254
HSP90AA1	68057.98438	67204.14844	70731.67969	93766.47656	97063.30469	100122.0469	129465.6875	122530.0156	125968.2266
HSP90AA4P	9080.500977	495.1929932	0	978.9147949	910.6772461	16193.24121	6937.775879	1639.249756	1125.13916
HSP90AB1	54878.12109	56302.68359	60672.64844	76355.22656	73403.46094	75012.71875	91777.6875	93924.80469	84213.375
HSP90AB2P	0	1552.560791	0	0	0	0	0	5851.333984	0
HSP90AB4P	1437.580811	1483.849731	1568.444824	2317.76709	2007.514526	2223.122559	2867.205566	2644.83667	3031.336182
HSP90B1	20652.13477	20025.19922	23536.33594	26687.18359	26664.08789	27577.75	34095.33594	37382.63672	32703.66797
HSPA1A	89212.63281	92302.38281	87333.98438	112240.4688	122889.8984	126934.6875	144189.0781	147419.1562	141294.1875
HSPA1L	20629.37891	21255.30078	20826.94922	0	20325.37695	0	0	279.4873962	226.8075867
HSPA2	0	4638.006836	4431.201172	17430.81445	410.147522	5503.191406	22894.27148	7233.106445	3301.342285
HSPA4	2120.588135	2322.390625	2536.157959	3272.345947	3415.593994	3416.136719	4887.171387	5197.450684	4811.397461
HSPA4L	214.1581421	424.6630859	374.8642883	661.4020996	733.9813232	604.5999756	721.7885132	781.5748291	798.3149414
HSPA5	9416.611328	9528.147461	10595.34277	16693.92383	16981.05078	17988.17188	17227.02148	18786.47266	20259.5332
HSPA6	0	6411.431152	0	0	7760.91748	7187.920898	8331.856445	9069.929688	7678.868652
HSPA8	91515.14844	84247.19531	84239.67188	144778.0156	167473.1875	162577.2344	158249.3438	160312.0156	173553.9688
HSPA9	4694.569336	4940.853027	5499.103027	9164.206055	9479.722656	9935.889648	9755.541992	8957.349609	8989.145508
HSPBP1	1256.902344	1073.591309	1298.41394	1326.453247	1386.232056	1622.148804	2015.672119	2131.953857	2095.775146
HSPD1	6918.37793	6042.447266	6982.032227	8005.279297	9145.091797	8573.3125	9687.625	10080.9707	10253.75781
HSPH1	1439.648926	1582.612671	1814.048218	2362.67749	5361.958984	2008.0802	3024.191406	3045.594238	2992.620361
HTATSF1	1680.318359	1678.370361	1778.143066	2278.329102	2039.676514	2457.444824	2029.522339	1915.450928	1912.997559
HUWE1	3375.656006	8436.636719	8620.421875	4470.075195	4175.27002	4168.692871	3133.87793	3140.458984	3315.238281
HYOU1	0	0	0	0	0	92.78236389	219.1335754	0	211.1821899
IARS1	1363.149414	1413.28833	1328.653809	1453.713989	1215.567627	1309.134277	997.5737305	1050.174438	979.2053833
IBA57	1931.21167	6168.240723	7454.637207	4048.151855	2424.705566	3094.712646	3865.142822	3294.36377	1758.668701
IBTK	3391.791504	3312.277832	3344.165527	87.07817078	527.5956421	428.8595886	439.1605835	720.3604126	1447.367432
IFRD1	1092.994141	1275.340454	986.7923584	208.330658	366.8957825	353.5332031	625.2341919	493.7760315	603.503479
IGF2BP1	1546.239502	3519.425049	1292.597168	1763.774414	1008.626343	2496.325195	696.8058472	703.315979	706.081604
IGF2BP3	960.8598633	1362.67981	1612.614502	602.4256592	642.8418579	399.3725586	144.7303467	79.90006256	0
IGHG2	30280.3418	27263.41797	33914.95703	29697.80078	33586.95312	31726.91992	30570.1543	31049.48633	32745.45703
IGKV2-30	12340.83984	12546.10547	10290.09961	8876.761719	8654.533203	8459.34082	10952.82227	37371.875	9335.356445
IGKV2D-29	2168939	2364026.75	2601062	2257293.25	2494580.5	2307188.5	2324673.25	2329769	2289650
IKBKB	536.7150269	597.4445801	906.260376	870.480957	944.0297852	861.4024658	742.8945923	578.5105591	722.8830566
IKBKG	1037.248169	1108.593994	1005.512512	2154.955078	1919.837402	1818.556763	1480.884644	1370.023438	1533.203735
ILF2	3093.34668	3324.68042	3989.865723	4808.670898	5124.812012	5100.609375	2738.310059	2484.955566	2241.277344
ILF3	2164.448975	2517.018555	2635.251709	4427.65625	3897.15332	4730.881836	2287.774902	2421.82373	2163.378418
ILVBL	1035.552124	1198.954224	1083.932617	1024.587524	1161.783325	1258.932617	1442.802979	1485.512817	1275.073608
IMPDH2	942.3568115	1090.458862	1162.794189	1080.755493	1144.92749	1117.205322	2211.236328	2292.607422	2324.17749
I0	992.7585449	4086.820312	3444.193359	1109.823853	1742.860107	1236.537964	2894.125	2933.583008	2694.483887
IPO5	802.9168091	2918.690186	4126.50293	2611.088135	3055.024414	2811.724121	1337.302856	2847.684082	2694.109131
IPO7	6623.529297	7004.127441	1288.980713	8922.179688	1617.538086	1400.063232	1761.53125	7336.360352	6762.51709
IPO8	1304.142578	1343.697388	1617.061279	1523.314453	1484.775513	1748.165283	1068.249756	1197.804443	1196.530518
IPO9	543.1570435	696.8326416	497.5114136	463.6052856	417.5871887	476.0405273	609.0177002	553.7498779	455.7782593
IQGAP1	963.2259521	1057.761475	1326.66626	2199.719482	2505.682373	2361.578369	2360.676758	2194.646729	2293.222656
IRAK1	547.6413574	627.1585693	422.1539001	767.5249634	747.6519775	603.5836182	786.2886963	586.185791	559.5221558
IRS4	3507.615234	4473.12793	4917.553223	5827.204102	5605.674316	5600.581543	3708.636475	3501.859863	3627.723633
ITGB1	229.5571289	211.8215332	0	0	430.1322021	0	381.4406128	248.436142	440.611145
IVNS1ABP	16218.47461	16894.49805	16607.99805	10499.36035	12929.55859	11491.75195	18284.08398	17489.80664	18009.3457
JPT2	717.8676758	1091.312256	940.1334839	1609.136841	1351.800293	1449.944336	1257.799805	1543.437012	1270.720581
KARS1	948.1878662	1052.40686	930.3353271	1852.650879	1754.426392	1639.703369	978.1009521	1508.45813	1055.447632
KDELR2	133.9005432	261.3746643	201.2644348	285.1498413	234.9878845	95.80808258	263.5172119	241.7797852	132.7219238
KDM1A	708.6800537	682.3275146	739.9081421	1270.050781	1098.315918	1421.066895	822.8744507	732.1554565	1073.899536
KHDRBS1	11740.88672	13274.82812	12321.17578	23062.08203	33242.95312	20576.12109	13986.6123	15208	20736.67578
KHDRBS3	4575.270508	4406.555664	5083.15332	3466.716797	3917.112793	3967.818115	3323.116699	3273.509766	3480.530029
KHSRP	1764.866089	1602.595215	1324.978027	1750.973633	2264.491943	2022.949219	2619.842285	2779.195557	2764.762451
KIF11	6349.337402	5957.936523	7166.357422	7588.012207	8135.217285	7525.175781	7240.88623	7444.512695	6995.763184
KIF5B	9839.307617	3513.69043	4704.857422	4694.151367	4724.37793	4877.099121	5098.125488	5869.72998	5226.460938
KIF7	0	158.0078735	312.8282471	354.2219543	341.7312317	291.5174561	366.5807495	347.6959534	427.164978
KIN	1112.678101	780.0852051	1587.449585	918.4639893	1699.199829	1149.283936	1040.346924	1039.705566	1036.559082
KLC1	1403.156982	1871.228516	1648.909302	2722.403809	2685.019043	2743.901855	2118.789795	2602.69751	2465.335938
KLC2	1107.729248	1257.964355	1391.518066	2004.637695	1729.624634	1926.327759	1834.024902	1808.973633	2158.525879
KLC4	804.7780762	882.9380493	808.8300171	1154.920288	1044.061523	1385.585693	1009.550354	927.5036621	1150.386719
KNOP1	905.3859863	720.463562	685.7073975	1033.460205	1084.142456	1275.467773	571.3344727	732.8342285	737.7947998
KP02	2810.89624	2917.197754	3390.378906	25377.49609	24243.52344	25361.99219	3422.068359	4541.105469	4547.052246
KP03	481.43573	549.4398193	644.6838379	4804.151367	5014.143066	4809.45752	570.8864136	1071.549072	743.9395142
KP04	139.5861816	343.2991943	339.32724	3174.541992	3307.404297	3046.854736	457.4589844	520.0843506	406.9251099
KP06	643.9509277	983.9622192	719.0037842	1283.342773	1519.749023	1225.294067	1424.979614	921.9448242	877.8995361
KPNB1	6745.705078	7084.081055	8809.709961	33112.99219	31059.80469	35176.53516	9985.652344	9349.50293	9419.536133
KRR1	745.5739136	1010.179993	852.1686401	1595.267212	1422.811646	1427.655762	1163.567383	1090.64624	893.7235718
KRT1	22138.89844	23242.99609	22416.05469	16196.14355	18041.16797	16830.95898	26280.60156	28367.32812	26925.74219
KRT10	8995.236328	10008.69629	10251.90918	12962.37695	13610.41016	13694.45898	14777.58301	17120.02539	17511.31641
KRT14	588.8609619	155.7904816	457.8670959	966.3451538	1215.861816	1152.027222	1491.467896	1386.510986	305.4583435
KRT18	2340.556152	2122.500977	2489.332031	4344.775391	3362.125977	3732.592773	3298.560303	3141.234375	2795.220703
KRT19	2900.820801	4179.829102	15526.55762	4822.235352	12253.54199	17508.48633	4858.687012	4187.563965	15517.51953
KRT2	2260.046387	2496.365723	2826.081787	3000.848389	3102.408691	3141.617676	4227.210938	4658.621582	4564.433105
KRT38	0	0	951.3027954	2745.154053	2330.621338	2363.173584	0	0	1423.479004
KRT5	547.4265747	761.5765991	329.644104	1478.482544	1057.728027	1321.272705	1688.996216	1384.572021	1340.228882
KRT6A	251.5116425	0	0	1451.825562	3238.844971	1508.117432	620.1691895	490.0243835	377.0680847
KRT78	0	3748.114258	0	0	0	0	0	0	0
KRT8	4618.010742	4226.226074	9132.916992	9706.068359	9113.300781	9936.233398	7616.11084	7879.473145	7097.219727
KRT9	9789.420898	10202.19922	9887.439453	11080.57031	11914.44922	11088.76758	14450.69922	16385.10156	15466.81836
LAMP1	128.4856873	0	0	665.1381226	358.2213745	592.8161621	0	193.98349	270.3041077
LARP1	2935.805664	3119.671143	3271.375488	2720.414551	3183.782471	2739.084473	1792.748291	1807.125732	1683.99231
LARP1B	343.351593	266.5742188	299.2564392	650.8227539	483.2455444	587.545105	375.9294128	283.5960999	562.0772095
LARP7	1497.652466	1236.001343	1532.788696	221622.4219	235313.7344	233900.8906	1920.755859	2129.162109	2076.201172
LARS1	1174.807617	670.62146	1866.708984	3040.131592	2477.937988	3441.098145	1097.591919	1063.732544	597.8433838
LBR	4841.455078	5476.303711	5133.718262	17790.25781	20173.11328	18969.82812	5648.785645	6221.538086	5548.189453
LCP1	0	406.3840332	0	447.5048828	0	472.7145386	0	0	0
LDHA	1706.007935	1994.784424	1853.485107	1742.984253	1586.268433	1306.850464	1753.24353	2388.4729	2170.077881
LDHB	2668.029053	2770.757324	2607.81543	1463.978638	1461.042358	1773.751831	3676.195068	3218.560059	3567.810059
LIMA1	1485.008301	1638.568726	1646.587402	2629.165039	2090.015381	2398.147461	1088.138184	1874.621216	1586.646851
LIMD2	247.6460724	254.5794373	430.1599426	692.6508789	482.672699	601.0844727	259.114624	499.1907959	0
LLGL1	385.3953857	175.5832214	183.2173462	440.175293	719.1947632	571.9595337	814.5847778	207.492569	639.2041626
LMAN1	792.6217651	917.3630981	1147.681274	1387.3573	1390.198242	1440.568726	1031.015015	1055.567993	1241.382935
LONP1	1835.139893	1827.800537	1728.083008	2576.981201	2541.124268	2689.349365	2739.040039	2537.433838	2528.293457
LRBA	721.5389404	666.5836182	784.7576294	1015.367188	999.3123779	1149.39917	1068.710693	1205.395508	991.4099731
LRCH2	608.2443848	383.1660156	465.309906	728.8544922	614.9800415	647.2618408	754.8547363	562.0906982	625.4088135
LRPAP1	1131.687012	1725.406372	1332.307373	2232.234375	2437.561035	1818.718628	2004.01062	1505.406738	2129.511963
LRPPRC	3830.052979	3271.251709	3194.969238	5446.304688	6285.010742	5793.843262	4078.283447	4286.496582	4224.070312
LRRC47	2249.417236	2111.089111	2353.615967	16539.80469	19646.06445	20678.60938	2860.217529	3149.740234	2703.033447
LRRC59	9304.097656	8696.963867	9841.920898	11175.22656	11113.5625	11344.14355	11743.22949	11861.31152	10188.76172
LSM12	2117.843994	2082.24707	2329.786377	983.366272	1540.823242	414.7156067	269.1856689	1670.700439	523.0057373
LSM14A	175946.8125	180749.375	205639.125	164117.9219	172336.4219	175664.9219	148307.1094	140883.5156	145843.4062
LSM14B	1977.789795	2057.167969	2224.362305	3231.746582	1715.568604	2062.342041	1525.958008	1330.467285	1411.385986
LSM2	647.0323486	993.1279907	978.5105591	9991.324219	9426.77832	9853.915039	1153.750977	1547.146973	1189.783447
LSM3	1563.331543	1747.212646	1520.598633	16963.12891	16819.30078	18018.27148	1782.230713	1623.212402	1900.82373
LSM4	9701.179688	8466.549805	7938.926758	18949.67188	19967.51758	22175.25195	9809.288086	10686.10742	10483.0791
LSM5	446.372406	374.1625977	0	4767.829102	4659.70459	4208.145996	735.4247437	590.3950195	1074.067627
LSM6	483.4950256	610.6851196	536.2142334	8481.378906	8839.626953	9016.381836	741.02948	832.211853	784.6936035
LSM7	1350.305542	1201.515991	1450.047485	11362.96777	11770.29785	10950.95215	2793.831543	2276.962158	1920.962402
LSM8	1312.824829	1042.96521	715.0007935	16004.91699	15499.5	17037.20117	1538.324707	1558.76123	1681.210083
LTBP1	4815.478516	1133.136597	903.4430542	1274.187256	9463.484375	7617.919434	6006.455078	1202.397949	6545.968262
LTN1	786.3371582	1175.585693	1070.581909	1022.838867	1606.696167	1186.680054	998.7637939	1097.374023	1350.832031
LTV1	7540.192383	6329.519043	6689.213867	4124.701172	3682.159424	3458.881348	3485.610107	3603.000488	3210.244873
LUC7L	6024.332031	6130.82373	4797.59082	3476.449707	9359.610352	8866.008789	8701.165039	8453.654297	8575.006836
LUC7L2	32017.58984	30984.42578	34039.75	52361.83984	52704.88281	50104.89453	46705.80078	43723.41797	42781.41797
LUC7L3	6076.298828	6627.709961	6695.598145	8527.96875	8265.060547	7807.000977	5349.272461	5549.831055	5522.393066
MAGED2	2077.53833	2917.110596	2600.067383	4376.657227	4617.530762	3828.375	4141.419434	3654.537598	3886.382568
MANF	1258.921387	2348.727295	1866.672852	2179.200195	2381.458496	1801.245728	2230.241455	2173.0354	2622.22583
MAP1B	1253.853882	868.6237793	1263.379883	1013.823914	1198.139404	1356.69458	956.9852905	1103.406494	949.012207
MAP1LC3B2	381.4216003	550.019043	0	389.6195679	284.8803101	301.2948608	368.5233459	310.006897	355.486908
MAP4	898.760376	714.0513916	760.6831055	774.0588379	831.9749756	923.6688232	844.0742798	1176.875977	767.9544067
MAP7	11293.62891	10611.38477	13991.27148	11369.83496	11112.74414	10491.09082	11302.05273	10975.13672	11136.40527
MAP7D2	1172.116943	1119.27832	1295.578491	1431.296265	1301.502197	1448.573242	1161.726074	945.1624756	1196.981812
MAP7D3	4361.212402	5056.338867	5498.693359	6021.625	5682.302734	6598.333984	4134.8125	4080.670898	3965.559082
MARCKS	290.2608032	435.2691345	444.4169617	343.5189209	461.874115	643.3125	394.1062012	532.7203979	342.0617371
MARS1	1082.545044	765.3497925	1191.40332	1316.261963	1516.7052	1430.74292	1214.263062	1205.239014	1140.144775
MAT2A	596.8348389	662.9707031	547.2590942	736.3901978	695.7441406	519.588623	800.0759277	828.9142456	601.8690186
MATR3	1543.494995	1995.842651	1722.760742	1297.70813	1110.961548	1516.506836	1395.395874	1081.553467	1344.773926
MAZ	1870.087402	2174.744141	2221.661865	4219.40625	4609.619141	4489.282715	2692.794922	3104.238525	2904.68042
MBD3	1169.255493	694.1787109	856.041748	1529.021484	1598.800415	1397.068481	1419.976807	1084.965088	1795.739746
MCCC1	503.3761597	497.4275513	569.9273682	541.9751587	504.1397705	528.2924805	681.614502	523.7979736	603.2954712
MCM2	5956.451172	5650.165527	6406.850098	9421.761719	9114.741211	10605.69629	9809.152344	10192.625	11550.70117
MCM3	5682.709473	5184.003418	6562.821777	12056.4502	12279.66406	10860.0957	10702.2793	9917.15918	11231.82129
MCM4	3151.877441	3018.650635	3387.346191	6113.386719	6322.880859	6830.501465	7629.495605	7876.154297	8326.610352
MCM5	3202.050293	3985.942383	4613.072266	8347.045898	8220.25	9017.453125	7288.110352	7457.303223	7639.630859
MCM6	6397.208984	6289.092285	6811.144043	11753.01855	13360.1377	13952.99316	8618.586914	8835.773438	8369.817383
MCM7	4378.489258	4684.214844	5008.115723	9345.166016	9839.705078	9373.712891	8860.245117	8316.977539	9383.160156
MCTS1	1106.738525	1161.893799	1544.648071	1510.065918	1458.23584	1306.262329	1286.091919	1341.661499	1256.36145
MDH2	1958.681763	2726.047363	3021.844482	2754.379639	2263.488281	2235.876465	3879.002441	2986.398926	3164.04126
MED1	239.8916321	499.7009583	538.1849365	398.9102783	377.0288086	559.0680542	478.11203	377.2714844	443.2237854
MEPCE	1593.696289	1603.194214	1787.91687	2959924	2997789.75	3088086.75	1968.811523	1988.943359	2051.918213
METTL16	132.7359924	0	299.8989868	83211.72656	83680.79688	84315.30469	0	202.4938812	0
MFAP1	3235.168457	3475.647949	5797.644531	5294.659668	3857.736816	6125.226074	3943.209961	6020.837402	5581.69043
MLF2	1021.566833	1123.326294	1649.975098	1627.233154	2438.681885	2128.826904	1866.643677	2567.101807	2011.156982
MLLT11	922.6677856	857.4488525	1093.793823	567.7132568	726.430542	1071.640747	605.9957886	755.631958	887.0192871
MMS19	1096.777832	1234.852173	1342.392334	877.8049927	962.4725342	712.836853	983.6383057	927.6066895	998.041626
MMTAG2	10053.98145	10115.18848	11098.88477	15294.14844	15772.48633	15859.10742	12753.25195	11188.56641	12001.48633
MOB1A	502.0918579	843.0998535	860.788269	431.0224304	1005.211914	1035.346924	949.6920166	1263.074219	1123.6521
MOGS	462.8044739	430.084198	548.605957	956.9650879	518.9612427	908.9613037	722.2011108	613.4972534	692.12854
MON2	2006.226807	1904.278564	1677.687378	2743.326904	2863.039551	2642.231934	3002.934814	2594.861084	2419.209961
MORF4L2	3335.518799	3275.687256	4101.667969	6265.197266	6430.842285	6777.486328	4895.071777	4946.453613	5411.556641
MOV10	793.5865479	774.9189453	799.7839355	920.2879639	1173.733276	1170.820801	314.9891357	316.606781	418.0159302
MPLKIP	1145.350586	1042.554199	1341.028931	1061.567871	1270.521362	1433.346069	1103.148682	879.362793	1343.900146
MRE11	1567.828369	1618.998535	1779.848755	1671.82019	1973.989502	1799.245972	1122.071899	1380.770752	1831.926514
MRPL14	549.0228882	565.3973389	611.7290649	1009.933838	834.6455078	963.1210938	715.9337769	1091.80188	766.2215576
MRPL34	1377.376709	2101.279053	1555.769287	1673.361328	1981.798828	1982.841431	1283.891479	1534.959717	1384.033936
MRPL54	837.5317383	0	607.6793213	1752.076294	2101.337158	2081.05542	2054.569824	2032.459717	1861.060669
MRPL57	0	142.135025	143.6430664	218.7321777	329.4930725	79.50735474	345.1160583	153.3451233	0
MRPL58	1392.149902	1371.659302	1575.348022	1788.557129	1363.518555	1320.182007	1545.173828	1162.816895	1536.619141
MRPS12	2090.463623	3197.862305	2825.709229	4445.193848	4220.311523	5072.362793	3213.464844	3747.766113	3860.126953
MRPS14	0	0	0	568.0958252	421.8871765	814.9151611	0	406.192688	241.3752594
MRPS17	816.0913086	847.048584	754.2935181	1168.605591	1061.055664	1364.619995	818.7055664	605.7078857	773.1945801
MRPS23	686.743042	991.9541016	681.9710693	1484.071533	1255.316772	1658.300903	900.0806885	1199.094604	741.3930054
MRPS26	779.0789185	741.7819824	944.2736816	1865.934814	1818.809448	2052.542969	1223.818359	1535.438721	1665.547974
MRPS27	735.2856445	331.6982422	463.0285645	1002.84552	1282.331299	1416.150879	521.6459351	643.8830566	734.4307861
MRPS28	1123.878296	900.8233643	227.7067261	1728.710449	1868.557007	1501.551392	1589.499756	1209.009644	1213.884033
MRPS31	1107.220581	921.0061035	1509.170166	2135.104492	2143.226074	1915.675781	1527.189575	1446.660889	1357.757812
MRPS34	799.0192871	946.387085	784.684021	1596.655029	1776.501709	1729.949829	761.7573853	687.2354126	935.5610352
MRPS7	743.0701904	451.0705872	777.7080688	1044.205688	1094.067505	1255.621338	1106.919678	1035.723145	755.4407349
